pid	title	link	pubdate
7959067	Cloning, analysis and expression of the HindIII R-M-encoding genes.	http://www.ncbi.nlm.nih.gov/pubmed/7959067	1331160057
15060002	A genomic analysis of rat proteases and protease inhibitors.	http://www.ncbi.nlm.nih.gov/pubmed/15060002	1331480180
19763873	Phosphatidylglycerol depletion affects photosystem II activity in Synechococcus sp. PCC 7942 cells.	http://www.ncbi.nlm.nih.gov/pubmed/19763873	1331159947
8675025	Sequence analysis and characterization of the hmw gene cluster of Mycoplasma pneumoniae.	http://www.ncbi.nlm.nih.gov/pubmed/8675025	1331526993
14734162	Dueling quorum sensing systems in Pseudomonas aeruginosa control the production of the Pseudomonas quinolone signal (PQS).	http://www.ncbi.nlm.nih.gov/pubmed/14734162	1331480151
16087664	Cys-tRNA(Pro) editing by Haemophilus influenzae YbaK via a novel synthetase.YbaK.tRNA ternary complex.	http://www.ncbi.nlm.nih.gov/pubmed/16087664	1331480354
16390452	MazG -- a regulator of programmed cell death in Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/16390452	1331159947
9799235	A role for trigger factor and an rgg-like regulator in the transcription, secretion and processing of the cysteine proteinase of Streptococcus pyogenes.	http://www.ncbi.nlm.nih.gov/pubmed/9799235	1331527101
1	Formate assay in body fluids: application in methanol poisoning.	http://www.ncbi.nlm.nih.gov/pubmed/1	1331159947
15978085	Cell cycle-regulated degradation of tmRNA is controlled by RNase R and SmpB.	http://www.ncbi.nlm.nih.gov/pubmed/15978085	1331159948
10080891	A mutation that uncouples allosteric regulation of carbamyl phosphate synthetase in Drosophila.	http://www.ncbi.nlm.nih.gov/pubmed/10080891	1331479426
9712851	Roles of the periplasmic domain of Escherichia coli FtsH (HflB) in protein interactions and activity modulation.	http://www.ncbi.nlm.nih.gov/pubmed/9712851	1331160058
9727022	A new metabolic link between fatty acid de novo synthesis and polyhydroxyalkanoic acid synthesis. The PHAG gene from Pseudomonas putida KT2440 encodes a 3-hydroxyacyl-acyl carrier protein-coenzyme a transferase.	http://www.ncbi.nlm.nih.gov/pubmed/9727022	1331527095
12874326	Identification of the agr locus of Listeria monocytogenes: role in bacterial virulence.	http://www.ncbi.nlm.nih.gov/pubmed/12874326	1331159948
12454054	Scanning mutagenesis identifies amino acid residues essential for the in vivo activity of the Escherichia coli DnaJ (Hsp40) J-domain.	http://www.ncbi.nlm.nih.gov/pubmed/12454054	1331159949
8282690	Repressor mutations in the marRAB operon that activate oxidative stress genes and multiple antibiotic resistance in Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/8282690	1331526921
2115870	Independent genes for two threonyl-tRNA synthetases in Bacillus subtilis.	http://www.ncbi.nlm.nih.gov/pubmed/2115870	1331480760
12035052	A Negative Element Located in the Upstream Flanking Region of the Gene Encoding Arginyl-tRNA Synthetase (argS) from Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/12035052	1331159950
15169931	Loss of plastidic lysophosphatidic acid acyltransferase causes embryo-lethality in Arabidopsis.	http://www.ncbi.nlm.nih.gov/pubmed/15169931	1331480202
20084284	Promoter recognition by a complex of Spx and the C-terminal domain of the RNA polymerase alpha subunit.	http://www.ncbi.nlm.nih.gov/pubmed/20084284	1331159950
9323054	Dominant-negative KvLQT1 mutations underlie the LQT1 form of long QT syndrome.	http://www.ncbi.nlm.nih.gov/pubmed/9323054	1331527055
17693493	The thiamine kinase (YcfN) enzyme plays a minor but significant role in cobinamide salvaging in Salmonella enterica.	http://www.ncbi.nlm.nih.gov/pubmed/17693493	1331159950
15489502	General enzymatic screens identify three new nucleotidases in Escherichia coli. Biochemical characterization of SurE, YfbR, and YjjG.	http://www.ncbi.nlm.nih.gov/pubmed/15489502	1331159951
10786639	A region of the Agrobacterium tumefaciens chromosome containing genes required for virulence and attachment to host cells.	http://www.ncbi.nlm.nih.gov/pubmed/10786639	1331479588
9371469	Characterization of Bacillus subtilis hemN.	http://www.ncbi.nlm.nih.gov/pubmed/9371469	1331160061
9865965	Yeast methionine aminopeptidase I can utilize either Zn2+ or Co2+ as a cofactor: a case of mistaken identity?	http://www.ncbi.nlm.nih.gov/pubmed/9865965	1331527106
8825091	Helicobacter pylori picB, a homologue of the Bordetella pertussis toxin secretion protein, is required for induction of IL-8 in gastric epithelial cells.	http://www.ncbi.nlm.nih.gov/pubmed/8825091	1331527007
1684944	Structure and expression of the human mitochondrial acetoacetyl-CoA thiolase-encoding gene.	http://www.ncbi.nlm.nih.gov/pubmed/1684944	1331480461
8921898	NBP35 encodes an essential and evolutionary conserved protein in Saccharomyces cerevisiae with homology to a superfamily of bacterial ATPases.	http://www.ncbi.nlm.nih.gov/pubmed/8921898	1331527015
15358267	The ALDH gene superfamily of Arabidopsis.	http://www.ncbi.nlm.nih.gov/pubmed/15358267	1331480238
7887608	Conservation of the genes for dissimilatory sulfite reductase from Desulfovibrio vulgaris and Archaeoglobus fulgidus allows their detection by PCR.	http://www.ncbi.nlm.nih.gov/pubmed/7887608	1331526874
12514191	Identification of the human and bovine ATP:Cob(I)alamin adenosyltransferase cDNAs based on complementation of a bacterial mutant.	http://www.ncbi.nlm.nih.gov/pubmed/12514191	1331479940
10512715	Ribulose bisphosphate carboxylase/oxygenase from the hyperthermophilic archaeon Pyrococcus kodakaraensis KOD1 is composed solely of large subunits and forms a pentagonal structure.	http://www.ncbi.nlm.nih.gov/pubmed/10512715	1331479506
3530323	Purification and characterization of aminoimidazole ribonucleotide synthetase from Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/3530323	1331481169
2644238	Ornithine cyclodeaminase from octopine Ti plasmid Ach5: identification, DNA sequence, enzyme properties, and comparison with gene and enzyme from nopaline Ti plasmid C58.	http://www.ncbi.nlm.nih.gov/pubmed/2644238	1331480955
14627742	Solution NMR structure of the 30S ribosomal protein S28E from Pyrococcus horikoshii.	http://www.ncbi.nlm.nih.gov/pubmed/14627742	1331480133
8321236	The fission yeast ferric reductase gene frp1+ is required for ferric iron uptake and encodes a protein that is homologous to the gp91-phox subunit of the human NADPH phagocyte oxidoreductase.	http://www.ncbi.nlm.nih.gov/pubmed/8321236	1331526927
10482784	The hyperthermophilic bacterium, Thermotoga maritima, contains an unusually complex iron-hydrogenase: amino acid sequence analyses versus biochemical characterization.	http://www.ncbi.nlm.nih.gov/pubmed/10482784	1331159953
1465108	Isolation of purine auxotrophic mutants of Lactococcus lactis and characterization of the gene hpt encoding hypoxanthine guanine phosphoribosyltransferase.	http://www.ncbi.nlm.nih.gov/pubmed/1465108	1331480139
12354237	The gene bolA regulates dacA (PBP5), dacC (PBP6) and ampC (AmpC), promoting normal morphology in Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/12354237	1331479903
1577691	Conserved gene arrangement in the origin region of the Streptomyces coelicolor chromosome.	http://www.ncbi.nlm.nih.gov/pubmed/1577691	1331480313
10220158	Biochemical and molecular analyses of the C-terminal domain of Era GTPase from Streptococcus pneumoniae.	http://www.ncbi.nlm.nih.gov/pubmed/10220158	1331479443
12215643	Identification of a DNA nonhomologous end-joining complex in bacteria.	http://www.ncbi.nlm.nih.gov/pubmed/12215643	1331159953
1520347	The primary structure of rat ribosomal protein L3.	http://www.ncbi.nlm.nih.gov/pubmed/1520347	1331480206
3317277	Nucleotide sequence of Escherichia coli valyl-tRNA synthetase gene valS.	http://www.ncbi.nlm.nih.gov/pubmed/3317277	1331481144
10926519	The crystal structure of adenylosuccinate lyase from Pyrobaculum aerophilum reveals an intracellular protein with three disulfide bonds.	http://www.ncbi.nlm.nih.gov/pubmed/10926519	1331479626
1657712	Nucleoside diphosphate kinase from Escherichia coli; its overproduction and sequence comparison with eukaryotic enzymes.	http://www.ncbi.nlm.nih.gov/pubmed/1657712	1331159954
8096176	Genetic and molecular identification of a Drosophila histidine decarboxylase gene required in photoreceptor transmitter synthesis.	http://www.ncbi.nlm.nih.gov/pubmed/8096176	1331526901
10960116	Bacillus subtilis YvrK is an acid-induced oxalate decarboxylase.	http://www.ncbi.nlm.nih.gov/pubmed/10960116	1331479641
20639325	A putrescine-inducible pathway comprising PuuE-YneI in which gamma-aminobutyrate is degraded into succinate in Escherichia coli K-12.	http://www.ncbi.nlm.nih.gov/pubmed/20639325	1331480737
8593103	Primary structure and properties of the formyltransferase from the mesophilic Methanosarcina barkeri: comparison with the enzymes from thermophilic and hyperthermophilic methanogens.	http://www.ncbi.nlm.nih.gov/pubmed/8593103	1331526978
9512715	The 2.3 A X-ray crystal structure of S. cerevisiae phosphoglycerate mutase.	http://www.ncbi.nlm.nih.gov/pubmed/9512715	1331527075
10851010	The FtsH protein accumulates at the septum of Bacillus subtilis during cell division and sporulation.	http://www.ncbi.nlm.nih.gov/pubmed/10851010	1331159954
1309530	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase, which is involved in the synthesis of the major wall teichoic acid in Bacillus subtilis 168, is encoded by tagF (rodC).	http://www.ncbi.nlm.nih.gov/pubmed/1309530	1331480016
7916645	Molecular cloning of a cDNA encoding human histidase.	http://www.ncbi.nlm.nih.gov/pubmed/7916645	1331526880
10950927	The human elongation factor 1 A-2 gene (EEF1A2): complete sequence and characterization of gene structure and promoter activity.	http://www.ncbi.nlm.nih.gov/pubmed/10950927	1331479639
2119815	Cloning and characterization of the genes for ribosomal proteins L10 and L12 from Synechocystis Sp. PCC 6803: comparison of gene clustering pattern and protein sequence homology between cyanobacteria and chloroplasts.	http://www.ncbi.nlm.nih.gov/pubmed/2119815	1331480766
8191287	The TATA-binding protein: a general transcription factor in eukaryotes and archaebacteria.	http://www.ncbi.nlm.nih.gov/pubmed/8191287	1331526913
3323532	Organization and sequence of the hsd genes of Escherichia coli K-12.	http://www.ncbi.nlm.nih.gov/pubmed/3323532	1331481146
11525166	Crystal structure of Streptococcus mutans pyrophosphatase: a new fold for an old mechanism.	http://www.ncbi.nlm.nih.gov/pubmed/11525166	1331479781
3122846	Characterization of the ksgA gene of Escherichia coli determining kasugamycin sensitivity.	http://www.ncbi.nlm.nih.gov/pubmed/3122846	1331160063
7908224	Murine heparin cofactor II: purification, cDNA sequence, expression, and gene structure.	http://www.ncbi.nlm.nih.gov/pubmed/7908224	1331526877
9207844	Cloning and expression of an Arabidopsis thaliana cDNA encoding a monofunctional aspartate kinase homologous to the lysine-sensitive enzyme of Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/9207844	1331527045
9202460	The Bacillus subtilis 168 chromosome from sspE to katA.	http://www.ncbi.nlm.nih.gov/pubmed/9202460	1331527044
6322136	The nucleotide sequence of the Escherichia coli fus gene, coding for elongation factor G.	http://www.ncbi.nlm.nih.gov/pubmed/6322136	1331160063
8467083	Structure of a cyanobacterial gene encoding the 50S ribosomal protein L9.	http://www.ncbi.nlm.nih.gov/pubmed/8467083	1331526956
1971618	Isolation and characterization of a Treponema pallidum major 60-kilodalton protein resembling the groEL protein of Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/1971618	1331480696
18192405	Teichoic acid glycosylation mediated by gtcA is required for phage adsorption and susceptibility of Listeria monocytogenes serotype 4b.	http://www.ncbi.nlm.nih.gov/pubmed/18192405	1331159957
14646077	Structure of superoxide dismutase from Pyrobaculum aerophilum presents a challenging case in molecular replacement with multiple molecules, pseudo-symmetry and twinning.	http://www.ncbi.nlm.nih.gov/pubmed/14646077	1331480137
2514124	Nucleotide sequence of a regulatory region controlling alginate synthesis in Pseudomonas aeruginosa: characterization of the algR2 gene.	http://www.ncbi.nlm.nih.gov/pubmed/2514124	1331160063
10428826	The binding of inosine monophosphate to Escherichia coli carbamoyl phosphate synthetase.	http://www.ncbi.nlm.nih.gov/pubmed/10428826	1331479473
1508711	Structure of the phenylalanyl-tRNA synthetase genes from Thermus thermophilus HB8 and their expression in Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/1508711	1331480185
8566783	Cloning of cDNA and genomic structure of the mouse gamma-glutamyl transpeptidase-encoding gene.	http://www.ncbi.nlm.nih.gov/pubmed/8566783	1331526976
20876289	Comparison of the regulation, metabolic functions, and roles in virulence of the glyceraldehyde-3-phosphate dehydrogenase homologues gapA and gapB in Staphylococcus aureus.	http://www.ncbi.nlm.nih.gov/pubmed/20876289	1331159957
10482963	Recessive Romano-Ward syndrome associated with compound heterozygosity for two mutations in the KVLQT1 gene.	http://www.ncbi.nlm.nih.gov/pubmed/10482963	1331479494
16293253	Structure of a halophilic nucleoside diphosphate kinase from Halobacterium salinarum.	http://www.ncbi.nlm.nih.gov/pubmed/16293253	1331480389
8478323	Proteolytic processing of the protease which initiates degradation of small, acid-soluble proteins during germination of Bacillus subtilis spores.	http://www.ncbi.nlm.nih.gov/pubmed/8478323	1331526957
2198248	A gene required for very short patch repair in Escherichia coli is adjacent to the DNA cytosine methylase gene.	http://www.ncbi.nlm.nih.gov/pubmed/2198248	1331480831
16766689	Downregulation of ClpR2 leads to reduced accumulation of the ClpPRS protease complex and defects in chloroplast biogenesis in Arabidopsis.	http://www.ncbi.nlm.nih.gov/pubmed/16766689	1331480452
8581175	Genes and enzymes of the acetyl cycle of arginine biosynthesis in Corynebacterium glutamicum: enzyme evolution in the early steps of the arginine pathway.	http://www.ncbi.nlm.nih.gov/pubmed/8581175	1331160064
12554880	Mechanism of molecular interactions for tRNA(Val) recognition by valyl-tRNA synthetase.	http://www.ncbi.nlm.nih.gov/pubmed/12554880	1331479944
9139911	Biosynthesis of riboflavin: an unusual riboflavin synthase of Methanobacterium thermoautotrophicum.	http://www.ncbi.nlm.nih.gov/pubmed/9139911	1331527037
20498377	Partitioning of tRNA-dependent editing between pre- and post-transfer pathways in class I aminoacyl-tRNA synthetases.	http://www.ncbi.nlm.nih.gov/pubmed/20498377	1331159959
3502717	Nucleotide sequence of the streptolysin O (SLO) gene: structural homologies between SLO and other membrane-damaging, thiol-activated toxins.	http://www.ncbi.nlm.nih.gov/pubmed/3502717	1331481161
15018644	Bacillus subtilis GlcK activity requires cysteines within a motif that discriminates microbial glucokinases into two lineages.	http://www.ncbi.nlm.nih.gov/pubmed/15018644	1331480173
